wav_id,발화문,상황
5f6b6bc2111dfd48d40fcfff,삼수를 해서 대학 동기들과 어색할까 봐 걱정했는데 다들 편하게 대해 줘서 기뻐.,happiness
5f6b6bc2f8fac448cc0a5e28,직장 후배가 너무 마음이 들어.,happiness
5f6b6bd3d338b948c4e68686,요즘 걱정거리도 없이 편안해.,happiness
5f6b6beb9e04b149046cbb26,내년에 대학 사 학년 졸업반인데 부모님이 진로에 대해 걱정하셔.,happiness
5f6b6c18111dfd48d40fd002,내가 갖고 싶다고 말했던 가방을 엄마가 기억하고 사주셔서 너무 좋아.,happiness
5f6b6c2dd338b948c4e68687,은퇴 후에 귀농하려고 땅을 구입했어. 너무 기뻐.,happiness
5f6b6c5a111dfd48d40fd004,올해는 취직이라는 큰 산을 넘어서 아주 편안하네.,happiness
5f6b6c76111dfd48d40fd006,나는 잘난 게 없지만 내가 자랑할 게 하나 있어.,happiness
5f6b6cfa111dfd48d40fd008,막내딸이 결혼을 하는데 돈을 보태줄 수 있어 너무 기뻐.,happiness
5f6b6d23f8fac448cc0a5e2c,드디어 내가 응원하던 커플이 결혼까지 골인했다!,happiness
5f6b6d3a9e04b149046cbb2b,운동을 가긴 가야 하는데 생활체육관이 너무 멀어서 가기 귀찮아.,happiness
5f6b6d4f9e04b149046cbb2c,내일 내가 취직하고 싶은 기업의 면접이 예정돼있어.,happiness
5f6b6d63111dfd48d40fd00a,지금까지 열심히 쉬지도 않고 일하다 취미생활 좀 한다는데 아내가 구박하네.,happiness
5f6b6ddc111dfd48d40fd00c,괴롭히던 아이들에게 말을 걸었는데 괜찮았어. 그래서 기뻐.,happiness
5f6b6dedd338b948c4e6868b,오늘 부모님과 맛있는 저녁을 먹고 와서 기분이 좋아.,happiness
5f6b6e04d338b948c4e6868c,남편과 자식들이 우울증 잘 극복하라고 재미있는 이벤트를 해줘서 기뻐.,happiness
5f6b6e2dd338b948c4e6868d,분명 병원에서 위암이라고 판정받아서 우울했었는데 방금 전에 전화가 왔거든? 기계오류라면서 위암이 아니래 정말 다행이야.,happiness
5f6b6f20d338b948c4e6868e,면접에 합격하고 나니까 맥이 풀리네. 출근까지 일주일 정도 남았으니 밀린 잠부터 잘 거야.,happiness
5f6b6f54d338b948c4e6868f,요즘 부모님이랑 관계가 많이 편안해졌어.,happiness
5f6b6fa99e04b149046cbb2f,원하던 직장에 합격해서 좋다.,happiness
5f6b6fbcf8fac448cc0a5e2f,학교에서 다툼이 있었던 아이가 왜 이렇게 여유가 있지.,happiness
5f6b700d9e04b149046cbb31,이제 의사 선생님이 퇴원해도 된대! 너무 행복해.,happiness
5f6b707ed338b948c4e68694,가게를 차리고 처음에는 어려웠지만 지금은 자리를 잘 잡아서 기뻐.,happiness
5f6b70da9e04b149046cbb32,아내가 병원에 입원 중이라 일찍 퇴근할 수 있게 회사에서 배려를 해줘서 너무 감사해.,happiness
5f6b7106f8fac448cc0a5e31,우리 집은 정말 화목한 것 같아!,happiness
5f6b737df8fac448cc0a5e33,이번에 복권을 샀는데 이제껏 한 번도 당첨 된 적이 없었는데 내가 오만원권에 당첨됐지 뭐야.,happiness
5f6b73f9f8fac448cc0a5e36,주택청약에 꾸준히 모아둔 돈으로 지금보다 더 넓은 집으로 이사 왔어. 아주 뿌듯하고 좋아.,happiness
5f6b7461d338b948c4e68697,야호! 드디어 바라던 아이가 생겼어.,happiness
5f6b7495d338b948c4e68698,알고 지내는 요구르트 아주머니가 내 골다공증에 도움 되라고 항상 우유를 놓고 가줘서 너무 고마워.,happiness
5f6b74b09e04b149046cbb36,공무원 최종시험에 합격해서 대기발령을 기다리고 있어. 마음이 편해.,happiness
5f6b74c8111dfd48d40fd016,저기 골목에서 학교 애들이 폭력을 하고 있어. ,happiness
5f6b753df8fac448cc0a5e3b,요즘 새롭게 골프를 시작하고 건강이 많이 회복돼서 기분이 좋아.,happiness
5f6b75709e04b149046cbb3b,며느리가 처신을 항상 잘해서 이번에도 입원비를 내고 갈 거라고 생각해.,happiness
5f6b758d111dfd48d40fd017,은퇴 후에 노후준비가 탄탄히 되어 있어서 너무 기뻐. 신이 나서 춤추고 싶어.,happiness
5f6b75a99e04b149046cbb3c,새 학기 초라 낯설어하는 친구들한테 먼저 말 걸었어.,happiness
5f6b7669f8fac448cc0a5e3e,이번에 승진 연차가 아닌데 승진을 시켜줬어. 너무 감사해.,happiness
5f6b76d5111dfd48d40fd01a,손주 학교 체육대회에서 함께 달리기를 하게 되어 너무 설렌다.,happiness
5f6b76ebf8fac448cc0a5e3f,오늘 감사하는 일이 생겼어.,happiness
5f6b770a111dfd48d40fd01b,내 사업을 통해서 앞으로 많은 수익을 창출할 수 있을 것 같은 믿음이 들어.,happiness
5f6b773d111dfd48d40fd01d,출근하기 싫어. 업무가 너무 많아서 밥 먹을 시간도 없어.,happiness
5f6b77a69e04b149046cbb41,경로당 청소를 다 같이 해서 금방 끝낼 수 있었어.,happiness
5f6b77bad338b948c4e6869f,친구와 함께 지원한 회사에서 동시에 합격통보를 받아서 너무 기뻐.,happiness
5f6b77d39e04b149046cbb42,앞으로 몇 년 후면 정년퇴임을 할 텐데 이후가 더 기대돼.,happiness
5f6b7806d338b948c4e686a0,아내가 이제 건강해져서 여행도 다니고 있어. 그런 모습을 보는 것이 참 기뻐.,happiness
5f6b7881111dfd48d40fd022,이번에 드디어 청약에 당첨되었어. ,happiness
5f6b7896111dfd48d40fd023,자랑 하나 해도 될까?,happiness
5f6b78c9f8fac448cc0a5e40,남자 친구와 있으면 마음이 너무 편안해져.,happiness
5f6b78e5111dfd48d40fd024,대학 친구들을 만났는데 예전 그대로란 소리를 들으니 기분이 좋아.,happiness
5f6b79409e04b149046cbb45,새로 온 과장님이 업무를 분담해주셔서 능률이 올랐어. 정말 행복해.,happiness
5f6b79519e04b149046cbb46,최근 새로운 모임자리에 들어갔는데 사교성도 좋고 나랑 정말로 잘 맞는 사람들을 만났어.,happiness
5f6b79689e04b149046cbb48,직장 일을 하며 돈을 차곡히 모아놔서 은퇴를 해도 노후에 문제가 없어. 정말 신이 나.,happiness
5f6b796bd338b948c4e686a3,아내가 모르는 남자랑 너무 친해서 바람을 피우는 줄 알았는데 사촌오빠여서 안심했어.,happiness
5f6b7993d338b948c4e686a5,이번에 면접 본 회사 아무래도 느낌이 좋아!,happiness
5f6b799f111dfd48d40fd026,최근에 직장동료들과 트러블이 없어서 그런지 얼굴도 한층 좋아졌대.,happiness
5f6b79ef9e04b149046cbb4b,입사 새내기지만 나는 우리 팀을 잘 이끌어 주시는 팀장님이 있어서 감사함을 느껴.,happiness
5f6b7a50d338b948c4e686a7,만성질환을 앓고 있는데 옛 친구들이 그걸 알고는 병원비에 보태라고 돈을 줬단다. 다행이야.,happiness
5f6b7a69d338b948c4e686a8,부모님이 돌아가신 날은 나와 별로 친하지 않았던 사람들까지 와줘서 위로가 됐어.,happiness
5f6b7b1bd338b948c4e686a9,할머니 집 마당에서 다 같이 고기를 구워먹었는데 참 행복했어.,happiness
5f6b7b37d338b948c4e686aa,연애는 오래 하기 힘든 것 같아.,happiness
5f6b7b7a9e04b149046cbb52,이번에 인사고과 점수가 높게 나와서 연봉이 오를 수도 있을 것 같아.,happiness
5f6b7b979e04b149046cbb53,동료들이 나 몰래 생일파티를 준비해 줬어. 정말 기뻤어.,happiness
5f6b7c19f8fac448cc0a5e4b,주말 출근을 하게 됐지만 월요일과 화요일에 쉬기로 해서 기뻐.,happiness
5f6b7c969e04b149046cbb58,의사가 항암치료가 효과가 있다고 하니 이제야 안심이 되네.,happiness
5f6b7caaf8fac448cc0a5e4d,나잇살이라는 게 무시를 못 하겠어. 구석구석 살이 너무 쪄서 자존감도 떨어지고 거울 보기도 싫어.,happiness
5f6b7cc1111dfd48d40fd027,내가 운영하는 회사가 거래처에 신용도가 좋다고 소문나서 기뻐.,happiness
5f6bd2709e04b149046cbb5a,결혼 준비를 여유를 갖고 했더니 한결 마음이 편하네.,happiness
5f6bd289d338b948c4e686ac,주말마다 아내와 등산에 다니는데 이 시간이 무엇보다 내게 소중해.,happiness
5f6bd2d19e04b149046cbb5b,내가 잘하면 나를 좋아하는 사람들이 늘 거야.,happiness
5f6bd3f09e04b149046cbb61,이번에 원하는 학과에 진학하게 되었어. 축하해줘.,happiness
5f6bd403d338b948c4e686b0,친구가 이번에 내 건강을 위해 건강식품을 많이 보내주었어.,happiness
5f6bd418f8fac448cc0a5e53,계획대로 은퇴를 준비하며 이전에 나를 돌아보니 참 열심히 살아온 것 같아서 정말 뿌듯해.,happiness
5f6bd449111dfd48d40fd02a,건강 검진 결과가 나왔어.,happiness
5f6bd4a9f8fac448cc0a5e55,나한테는 비밀을 털어놓을 수 있는 친구가 있어서 기뻐.,happiness
5f6bd4fcd338b948c4e686b2,내 집을 마련해서 월세로 나가는 주거비가 줄어서 너무 좋아.,happiness
5f6bd548111dfd48d40fd02d,관절염 때문에 가게 운영이 힘들어서 가게를 팔아버렸는데 큰 금액이 들어와서 참 다행이야.,happiness
5f6bd55a9e04b149046cbb66,너무 기뻐. 남자친구가 날 위해서 레스토랑을 전세 내서 이벤트를 열어줬어.,happiness
5f6bd570f8fac448cc0a5e56,아이들을 학교에 보내고 남편과 영화를 보러 왔어.,happiness
5f6bd58cf8fac448cc0a5e57,내가 그동안 아파서 연락을 잘 못 했는데 친구들이 이해해줘서 다행이야.,happiness
5f6bd5fa9e04b149046cbb69,무사히 아이도 낳고 좋은 산후조리원 덕에 몸 상태도 순조롭게 나아지고 있는 것 같아. 다행이야.,happiness
5f6bd6119e04b149046cbb6a,나는 죽음 앞에서 두렵지 않아.,happiness
5f6bd628111dfd48d40fd02e,요즘 코로나 시대에 가정불화가 많다고 하더라고.,happiness
5f6bd6479e04b149046cbb6b,은퇴 후 친구들과 같이 등산을 하고 있어.,happiness
5f6bd662d338b948c4e686b3,얼마 전 새로 사귄 친구에 대한 나쁜 소문이 사실이 아니라는 걸 알게 돼서 안심했어. 친구도 많이 놀랐을 텐데 내가 그 친구의 마음을 위로해 주고 싶어.,happiness
5f6bd6b1111dfd48d40fd031,보고서 마감기한이 내일인데 조급하게 생각하지 않으려고 마음먹었어. 오늘 오후에 시작해도 충분할 것 같아.,happiness
5f6bd6c3111dfd48d40fd032,따돌림을 당해서 걱정이 많았는데 수학여행 때 같이 다닐 친구가 생겨서 너무 기뻐.,happiness
5f6bd6d99e04b149046cbb6c,오랜 연애를 하니 상대방에게 너무 편안한 감정이 들어.,happiness
5f6bd6f2d338b948c4e686b4,신난다! 아빠가 오랜만에 외식을 하자고 해서 준비하고 나가는 중이야.,happiness
5f6bd7079e04b149046cbb6d,이제 죽음을 받아들일 수 있을 것 같아.,happiness
5f6d332c111dfd48d40fd12a,전에 하던 일과 달리 지금은 내 적성에 맞아서 훨씬 수월하고 편안하게 느껴지네.,happiness
5f6d336c111dfd48d40fd12f,이제 드디어 회사에서 어깨 펴고 다닐 수 있겠구먼!,happiness
5f6d3393d338b948c4e687ac,가족과 여행에 갔다 와서 너무 좋아.,happiness
5f6d33d1d338b948c4e687ae,나이 들어 어떻게 살아야 하나 걱정만 하다가 벌써 이 나이가 되었네.,happiness
5f6d348e9e04b149046cbc86,내가 제안한 그룹웨어 덕분에 업무 효율성이 높아져 동료들에게 인정받게 되어 너무 기뻐.,happiness
5f6d34ab9e04b149046cbc87,은퇴 후에 가족들끼리 시작한 음식점 사업이 승승장구 해서 너무 기분이 좋아!,happiness
5f6d34cef8fac448cc0a5f6e,동생이 이번에 결혼해. 삼 년 정도 사귀다가 결혼하는데 너무 기뻐.,happiness
5f6d34ef9e04b149046cbc88,나이 먹고도 우리 부부 이렇게 여행 다니니 행복하네.,happiness
5f6d35c8d338b948c4e687b3,팀장님 덕분에 우리 팀이 높은 성과를 거뒀고 나는 여기 소속인 게 자랑스러워.,happiness
5f6d3b749e04b149046cbc8b,이번에 정말 좋은 기회를 얻었어!,happiness
5f6d3bc49e04b149046cbc8e,기분 좋고 흥분되는 일이 있어.,happiness
5f6d3be59e04b149046cbc8f,담임 선생님께 성적이 안 올라서 고민이라고 상담을 부탁드렸는데 덕분에 명쾌히 고민이 해결됐어. 너무 감사해.,happiness
5f6d3c3f111dfd48d40fd136,오늘 아침에 아는 분으로부터 스카우트 제의를 받았어.,happiness
5f6d3f0bf8fac448cc0a5f75,남자 친구가 내가 좋아하는 게임을 같이 해주기로 해서 너무 신나.,happiness
5f6d3f2b111dfd48d40fd13c,나는 우리 노인정의 스타야. 그 이유는 내가 생각해도 나는 유머 감각이 넘쳐.,happiness
5f6d3f4bd338b948c4e687bd,오늘 퇴근을 일찍 했어.,happiness
5f6d3f72f8fac448cc0a5f77,이번 달에 열심히 한만큼 좋은 실적이 나와서 기분이 좋아,happiness
5f6d3f8d111dfd48d40fd13d,사업이 잘 되어서 친구에게 빌렸던 암 치료비를 모두 갚았어.,happiness
5f6d5424d338b948c4e687eb,형한테 항상 고마워서 선물을 사주고 싶어.,happiness
5f6d5433d338b948c4e687ec,박 씨는 정직하게 우리의 곗돈을 관리할 사람이라고 신뢰해.,happiness
5f6d54449e04b149046cbcba,남자친구가 생기니 하루하루가 너무 행복해.,happiness
5f6d55429e04b149046cbcbd,내가 며칠 만에 용돈이 없어졌다고 했더니 형이 망설임 없이 자기 용돈을 줘서 기뻤어.,happiness
5f6d55539e04b149046cbcbe,친구보다 가족과 함께 있는 시간이 더 좋고 신뢰가 가.,happiness
5f6d55ed9e04b149046cbcc0,남편이랑 영화 보며 치맥 하기로 했는데 기대되고 좋네.,happiness
5f6d56e7111dfd48d40fd172,갑자기 사정이 생겨서 아르바이트를 나가지 못하게 됐는데 대신할 사람을 구했어. 정말 다행이야.,happiness
5f6d57029e04b149046cbcc1,난 요즘 밤에 잠이 잘 안 와서 걱정이야.,happiness
5f6d5726f8fac448cc0a5fa7,내 친구가 어려운 나에게 수술비를 빌려주면서 이자는 안 받겠다고 해서 눈물이 났어.,happiness
5f6d5746f8fac448cc0a5fa9,오늘 중간고사 성적이 나왔는데 기분이 너무 좋아.,happiness
5f6d5757f8fac448cc0a5faa,우리 반만 자습 시간에 엄청 조용해서 공부가 잘돼. 오늘 엄청 집중 잘돼서 좋았어.,happiness
5f6d5782f8fac448cc0a5fab,진짜 내가 이 문제만큼은 전교에서 제일 쉽게 풀 수 있다고 자부한다!,happiness
5f6d5790f8fac448cc0a5fac,대인 관계에 자신하는 사람들은 오히려 본인이 문제라는 걸 모르는 것 같아.,happiness
5f6d5794111dfd48d40fd177,나 드디어 출산이 일주일 남았어! 너무 신나.,happiness
5f6d57a2d338b948c4e687f8,어제 나갔던 소개팅에서 같이 있으면 맘이 편해지는 남자를 만나서 기뻐.,happiness
5f6d57a79e04b149046cbcc4,오늘 여자친구를 위해 어렵게 예약한 음식점이 듣던 대로 굉장히 만족스러웠어.,happiness
5f6d57b3f8fac448cc0a5fad,이번에 원하는 직장 면접에 합격했어!,happiness
5f6d57cbf8fac448cc0a5fae,아내랑 이게 얼마 만에 보는 영화인지 모르겠어. 오랜만이라 기대가 돼.,happiness
5f6d581e111dfd48d40fd17a,우리 회사는 수평적인 관계를 지향해서 편안해.,happiness
5f6d582d111dfd48d40fd17b,대인관계가 늘 어려웠는데 요즘은 쉽게 생각하니 좋은 것 같아,happiness
5f6d58509e04b149046cbcc5,남편이 은퇴하고 너무 행복해. 감사한 일이 많아졌어.,happiness
5f6d5860f8fac448cc0a5fb2,애들이 오늘 대학합격 결과가 나왔어 지금 확인해보려고!,happiness
5f6d58669e04b149046cbcc7,아기가 이제 기어 다니는데 조금씩 성장하는 게 축복 같아.,happiness
5f6d587e9e04b149046cbcc9,이 마을에서는 노인들의 여가 활동에 아낌없이 지원을 해줘서 좋아.,happiness
5f6d587f111dfd48d40fd17c,의사 선생님이 나의 건강을 항상 확인해줘. 난 지금 정말 안심이 돼.,happiness
5f6d5893111dfd48d40fd17d,둘째가 무사히 태어났어.,happiness
5f6d58a8d338b948c4e687fa,가족들이랑 놀러 가기로 했는데 비가 너무 많이 와서 못 갔어. 정말 가고 싶었는데 갑자기 비가 와서 속상해.,happiness
5f6d58aad338b948c4e687fc,나 부서 이동 신청했어. 마감 때마다 피 말리는 일 인제 그만하고 싶어!,happiness
5f6d58be111dfd48d40fd17e,남편이 재정적으로 노후에 대해 준비를 해뒀다니 이제야 안도감이 들어.,happiness
5f6d58bf9e04b149046cbcca,추석에 손주들이 전화해서 잘 지내시냐고 했어. 이런 손주들이 있어서 감사해.,happiness
5f6d58d2f8fac448cc0a5fb5,친구랑 싸웠는데 친구한테 전화가 와서 화해해서 정말 다행이야.,happiness
5f6d58e7f8fac448cc0a5fb6,딸이 취업해서 다행이야.,happiness
5f6d5908f8fac448cc0a5fb8,이번 달은 어려웠는데 실적을 달성해서 다행이야.,happiness
5f6d5904d338b948c4e687fe,몸도 마음도 홀가분하고 가볍네.,happiness
5f6d59429e04b149046cbcce,남편에겐 말할 수 없는 고민을 딸에게 털어놓으면 항상 진지하게 듣고 상담을 해줘서 좋아.,happiness
5f6d595b111dfd48d40fd17f,어머니 항암 치료가 힘들까 봐 걱정했는데 다행히 잘 마무리되어 안도의 마음이 들어.,happiness
